# Thermal Project data
# T (K)   delta C_p (R)
559.9	0.0617615
559.99	0.0619215
560.07	0.0614115
560.16	0.0609715
560.24	0.0619015
560.32	0.0622315
560.4	0.0625615
560.49	0.0623815
560.57	0.0624615
560.66	0.0627015
560.74	0.0652415
560.82	0.0655715
560.91	0.0651415
560.99	0.0669115
561.07	0.0683415
561.16	0.0684215
561.24	0.0677315
561.32	0.0679815
561.41	0.0687315
561.49	0.0691515
561.57	0.0709215
561.66	0.0720115
561.74	0.0723415
561.82	0.0755515
561.9	0.0779115
561.99	0.0790915
562.07	0.0794215
562.16	0.0784815
562.24	0.0784815
562.32	0.0775415
562.41	0.0793115
562.49	0.0814215
562.58	0.0808215
562.66	0.0797115
562.74	0.0797915
562.83	0.0811315
562.91	0.0838315
562.99	0.0844215
563.07	0.0848315
563.16	0.0839015
563.24	0.0838015
563.32	0.0850615
563.41	0.0857315
563.49	0.0866615
563.57	0.0871615
563.66	0.0867315
563.74	0.0890915
563.82	0.0906115
563.91	0.0918715
563.99	0.0927115
564.07	0.0934615
564.16	0.0932815
564.24	0.0920115
564.32	0.0982615
564.41	0.1066315
564.49	0.1082315
564.58	0.1048415
564.66	0.1038215
564.74	0.1027115
564.83	0.1032115
564.91	0.1034615
564.99	0.1034515
565.08	0.1052215
565.16	0.1075015
565.25	0.1067315
565.33	0.1064715
565.41	0.1066315
565.49	0.1066215
565.57	0.1078015
565.66	0.1094815
565.74	0.1128615
565.82	0.1136215
565.91	0.1145415
565.99	0.1172415
566.07	0.1167215
566.16	0.1166315
566.24	0.1173015
566.33	0.1190715
566.41	0.1205915
566.5	0.1229515
566.58	0.1240415
566.66	0.1248815
566.74	0.1236015
566.82	0.1242715
566.91	0.1262115
566.99	0.1270515
567.08	0.1275515
567.16	0.1273815
567.24	0.1272815
567.33	0.1279515
567.41	0.1286215
567.49	0.1279415
567.58	0.1264115
567.66	0.1246215
567.74	0.1255515
567.82	0.1267215
567.91	0.1272215
567.99	0.1284915
568.07	0.1294115
568.16	0.1306715
568.24	0.1348115
568.32	0.1360715
568.41	0.1359815
568.49	0.1374115
568.57	0.1382515
568.66	0.1382415
568.74	0.1401815
568.83	0.1424615
568.91	0.1433815
568.99	0.1439715
569.07	0.1458215
569.16	0.1465815
569.24	0.1459815
569.32	0.1474115
569.4	0.1487615
569.49	0.1485815
569.57	0.1500115
569.66	0.1501715
569.74	0.1511815
569.82	0.1534615
569.91	0.1569215
569.99	0.1601315
570.08	0.1598715
570.16	0.1621415
570.24	0.1636615
570.32	0.1627215
570.41	0.1620415
570.49	0.1616915
570.57	0.1616015
570.66	0.1628615
570.74	0.1628515
570.83	0.1646215
